"","INVENTORY_ID","province","notebook","class","subclass","PLOT_ID","IFN_TREE_ID","species","dead","expan","dbh","g","h","slenderness","bearing","distance","quality","shape","special_parameters","agent","importance","element"
"1017003","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,14.1471060526129,24.1,456.167107282872,12,49.7925311203319,51,6.6,2,2,NA,100,NA,""
"1017004","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,14.1471060526129,23.95,450.506350020185,11.5,48.0167014613779,68,1.4,2,2,NA,100,NA,""
"1017005","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,14.1471060526129,25.35,504.714531257877,12,47.3372781065089,72,6.6,2,2,NA,100,NA,""
"1017006","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,14.1471060526129,23,415.47562843725,12.5,54.3478260869565,75,9.7,2,2,NA,100,NA,""
"1017007","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,14.1471060526129,27.2,581.068977207968,13,47.7941176470588,102,13.5,2,2,NA,100,NA,""
"1017008","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,31.8309886183791,19.45,297.118088708663,11,56.5552699228792,104,5,3,2,NA,316,1,"9"
"1017009","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,14.1471060526129,25.85,524.820724240851,12.5,48.3558994197292,130,6,2,2,NA,100,NA,""
"1017010","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,14.1471060526129,25.95,528.88908672725,13.5,52.0231213872832,155,11.5,2,2,NA,100,NA,""
"1017011","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,14.1471060526129,23.15,420.912547223369,12.5,53.9956803455724,155,4.8,2,2,NA,100,NA,""
"1017012","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,31.8309886183791,18.9,280.552077947202,12,63.4920634920635,166,8.4,2,2,NA,100,NA,""
"1017013","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,14.1471060526129,24.7,479.163565507149,12.5,50.6072874493927,182,2.1,2,2,NA,100,NA,""
"1017014","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,31.8309886183791,19.8,307.907495978336,12,60.6060606060606,188,5.7,2,2,NA,100,NA,""
"1017015","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,14.1471060526129,23.2,422.732707467043,13,56.0344827586207,230,10.9,2,2,NA,100,NA,""
"1017016","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,31.8309886183791,16.2,206.119894002026,11.5,70.9876543209877,240,9.8,3,2,NA,316,1,"9"
"1017017","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,14.1471060526129,24.65,477.225595538966,12,48.6815415821501,260,12.7,2,2,NA,100,NA,""
"1017018","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,31.8309886183791,20.75,338.162996727814,12.5,60.2409638554217,266,7.6,2,2,NA,100,NA,""
"1017019","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,14.1471060526129,30.1,711.578590019722,13.5,44.8504983388704,285,3.2,2,2,NA,100,NA,""
"1017020","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,14.1471060526129,27.8,606.987116600084,13,46.7625899280576,289,13,2,2,NA,100,NA,""
"1017021","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,31.8309886183791,20.85,341.430253087547,12,57.5539568345324,298,8,2,2,NA,100,NA,""
"1017022","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,14.1471060526129,24,452.38934211693,13.5,56.25,317,11.6,2,2,NA,100,NA,""
"1017023","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,31.8309886183791,20,314.159265358979,12.5,62.5,341,8.9,2,2,41,100,NA,""
"1017024","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,31.8309886183791,16.8,221.670777637296,12,71.4285714285714,343,3.6,2,2,NA,100,NA,""
"1017025","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,14.1471060526129,22.95,413.671176156844,12.5,54.4662309368192,353,12.6,2,2,NA,100,NA,""
"1017026","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,14.1471060526129,31.3,769.446726698846,14,44.7284345047923,357,7.7,2,2,NA,100,NA,""
"1017027","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,14.1471060526129,22.85,410.074052568484,13,56.8927789934354,379,14.2,2,2,NA,100,NA,""
"1017028","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,31.8309886183791,21.35,358.002154335233,12,56.2060889929742,382,9.6,2,2,NA,100,NA,""
"1017029","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,14.1471060526129,23.15,420.912547223369,12.5,53.9956803455724,384,7.5,2,2,NA,100,NA,""
"1017030","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,31.8309886183791,16.6,216.424317905801,11,66.2650602409638,384,5.2,3,2,NA,316,1,"9"
"1017031","IFN3",34,231,"A","4","34_231","IFN3_34_231_0",21,0,14.1471060526129,28.75,649.180669433203,14.5,50.4347826086956,389,14.7,2,2,NA,100,NA,""
"1017032","IFN3",34,234,"A","1","34_234","IFN3_34_234_1",43,0,31.8309886183791,12.9,130.698108370969,8,62.015503875969,0,3.4,2,2,41,100,NA,""
"1017033","IFN3",34,234,"A","1","34_234","IFN3_34_234_0",43,0,127.323954473516,9.7,73.8981131940659,8.5,87.6288659793814,53,5,2,3,NA,100,NA,""
"1017034","IFN3",34,234,"A","1","34_234","IFN3_34_234_0",43,0,14.1471060526129,23.2,422.732707467043,10,43.1034482758621,99,13.9,2,2,41,100,NA,""
"1017035","IFN3",34,234,"A","1","34_234","IFN3_34_234_2",43,0,127.323954473516,9.85,76.2012933082289,7,71.0659898477157,182,4.3,3,3,NA,200,1,"3"
"1017036","IFN3",34,234,"A","1","34_234","IFN3_34_234_3",43,0,31.8309886183791,12.7,126.676869774374,7.5,59.0551181102362,242,1.8,2,2,NA,100,NA,""
"1017037","IFN3",34,234,"A","1","34_234","IFN3_34_234_0",43,0,31.8309886183791,12.9,130.698108370969,7,54.2635658914729,269,5.2,3,3,41,200,1,"3"
"1017038","IFN3",34,234,"A","1","34_234","IFN3_34_234_4",43,0,31.8309886183791,12.55,123.702174230507,6,47.808764940239,301,3.2,3,3,41,200,1,"3"
"1017039","IFN3",34,234,"A","1","34_234","IFN3_34_234_5",43,0,31.8309886183791,12.55,123.702174230507,8.5,67.7290836653386,333,0.9,3,3,NA,200,1,"3"
"1017040","IFN3",34,234,"A","1","34_234","IFN3_34_234_0",43,0,31.8309886183791,15.85,197.309690104115,8.5,53.6277602523659,334,9.6,3,3,41,200,1,"3"
"1017041","IFN3",34,234,"A","1","34_234","IFN3_34_234_6",43,0,31.8309886183791,13.6,145.267244301992,7.5,55.1470588235294,338,4.9,3,2,NA,200,1,"3"
"1017042","IFN3",34,234,"A","1","34_234","IFN3_34_234_0",43,0,127.323954473516,10.5,86.5901475145687,9,85.7142857142857,366,2.5,2,3,NA,100,NA,""
"1017043","IFN3",34,234,"A","1","34_234","IFN3_34_234_0",43,0,31.8309886183791,13.9,151.746779150021,6.5,46.7625899280576,372,9.6,2,3,NA,100,NA,""
"1017044","IFN3",34,234,"A","1","34_234","IFN3_34_234_0",43,0,31.8309886183791,14.3,160.606070433144,8,55.9440559440559,379,5.8,2,2,41,100,NA,""
"1017045","IFN3",34,235,"A","1","34_235","IFN3_34_235_1",43,0,31.8309886183791,14.4,162.860163162095,9,62.5,19,3.5,2,2,NA,100,NA,""
"1017046","IFN3",34,235,"A","1","34_235","IFN3_34_235_0",43,0,31.8309886183791,13.35,139.975624176102,9.5,71.1610486891386,37,9.6,2,2,NA,100,NA,""
"1017047","IFN3",34,235,"A","1","34_235","IFN3_34_235_2",43,0,31.8309886183791,14.85,173.197966487814,9,60.6060606060606,52,4.4,2,2,41,100,NA,""
"1017048","IFN3",34,235,"A","1","34_235","IFN3_34_235_0",43,0,31.8309886183791,12.55,123.702174230507,7.5,59.7609561752988,90,6.8,3,2,NA,200,1,"3"
"1017049","IFN3",34,235,"A","1","34_235","IFN3_34_235_3",43,0,31.8309886183791,13.4,141.026094219646,8.5,63.4328358208955,165,3,2,4,NA,100,NA,""
"1017050","IFN3",34,235,"A","1","34_235","IFN3_34_235_4",43,0,127.323954473516,11.35,101.176954904268,8,70.4845814977974,186,4.8,2,5,NA,100,NA,""
"1017051","IFN3",34,235,"A","1","34_235","IFN3_34_235_0",43,0,31.8309886183791,12.8,128.679635091038,8,62.5,333,8.9,2,2,NA,100,NA,""
"1017052","IFN3",34,236,"A","1","34_236","IFN3_34_236_1",43,0,31.8309886183791,21,346.360590058275,9,42.8571428571429,4,8.8,2,2,NA,100,NA,""
"1017053","IFN3",34,236,"A","1","34_236","IFN3_34_236_2",43,0,31.8309886183791,16.1,203.583057934253,9,55.9006211180124,36,4.6,2,2,NA,100,NA,""
"1017054","IFN3",34,236,"A","1","34_236","IFN3_34_236_3",43,0,31.8309886183791,22.35,392.324054075702,10.5,46.9798657718121,55,5.2,2,2,NA,100,NA,""
"1017055","IFN3",34,236,"A","1","34_236","IFN3_34_236_4",43,0,31.8309886183791,16.7,219.039693789914,9,53.8922155688623,135,7.4,2,2,NA,100,NA,""
"1017056","IFN3",34,236,"A","1","34_236","IFN3_34_236_5",43,0,31.8309886183791,14.25,159.484914554894,9.5,66.6666666666667,177,4.7,2,2,NA,100,NA,""
"1017057","IFN3",34,236,"A","1","34_236","IFN3_34_236_6",43,0,31.8309886183791,19.55,300.181141545913,8.5,43.4782608695652,238,6.9,2,2,41,100,NA,""
"1017058","IFN3",34,236,"A","1","34_236","IFN3_34_236_7",43,0,127.323954473516,10.1,80.1184666481737,8.5,84.1584158415842,257,4.4,2,3,NA,100,NA,""
"1017059","IFN3",34,236,"A","1","34_236","IFN3_34_236_8",43,0,31.8309886183791,16,201.061929829747,8.5,53.125,268,5.8,2,2,41,100,NA,""
"1017060","IFN3",34,236,"A","1","34_236","IFN3_34_236_9",43,0,127.323954473516,10.95,94.1712032867625,7.5,68.4931506849315,296,3.1,2,3,NA,100,NA,""
"1017061","IFN3",34,236,"A","1","34_236","IFN3_34_236_0",43,0,31.8309886183791,13.65,146.337349299621,8.5,62.2710622710623,303,8.9,2,2,NA,100,NA,""
"1017062","IFN3",34,236,"A","1","34_236","IFN3_34_236_10",43,0,127.323954473516,12,113.097335529233,8,66.6666666666667,304,4.5,2,3,NA,100,NA,""
"1017063","IFN3",34,236,"A","1","34_236","IFN3_34_236_11",43,0,14.1471060526129,26.95,570.436649570975,10.5,38.961038961039,337,10.8,2,2,NA,100,NA,""
"1017064","IFN3",34,236,"A","1","34_236","IFN3_34_236_12",43,0,31.8309886183791,19.75,306.354371110217,9,45.5696202531646,338,7.1,2,2,NA,100,NA,""
"1017065","IFN3",34,238,"A","4","34_238","IFN3_34_238_0",21,0,31.8309886183791,13.3,138.929081123375,4.5,33.8345864661654,131,3.4,2,3,NA,100,NA,""
"1017066","IFN3",34,238,"A","4","34_238","IFN3_34_238_0",21,0,31.8309886183791,13.25,137.886465061465,6,45.2830188679245,148,8.6,2,3,NA,100,NA,""
"1017067","IFN3",34,239,"A","4C","34_239","IFN3_34_239_0",25,0,127.323954473516,9,63.6172512351933,5,55.5555555555556,260,3.5,3,3,3030,316,2,"9"
"1017068","IFN3",34,239,"A","4C","34_239","IFN3_34_239_0",43,0,127.323954473516,8.1,51.5299735005066,6,74.0740740740741,387,3.7,2,3,49,100,NA,""
"1017069","IFN3",34,240,"A","4C","34_240","IFN3_34_240_0",43,0,127.323954473516,8.15,52.168109508267,6.5,79.7546012269939,300,2.4,2,3,49,100,NA,""
"1017070","IFN3",34,241,"A","1","34_241","IFN3_34_241_1",21,0,14.1471060526129,30.9,749.906020393518,14.5,46.9255663430421,24,9.9,2,2,41,100,NA,""
"1017071","IFN3",34,241,"A","1","34_241","IFN3_34_241_2",21,0,14.1471060526129,24.75,481.105462466149,13.5,54.5454545454545,26,7.6,2,2,NA,100,NA,""
"1017072","IFN3",34,241,"A","1","34_241","IFN3_34_241_0",21,0,14.1471060526129,23.95,450.506350020185,15.5,64.7181628392484,37,12.2,2,2,NA,100,NA,""
"1017073","IFN3",34,241,"A","1","34_241","IFN3_34_241_3",21,0,14.1471060526129,31.1,759.644957619646,15,48.2315112540193,42,1.9,2,2,NA,100,NA,""
"1017074","IFN3",34,241,"A","1","34_241","IFN3_34_241_4",21,0,14.1471060526129,25.2,498.759249683916,15,59.5238095238095,42,10,2,2,41,100,NA,""
"1017075","IFN3",34,241,"A","1","34_241","IFN3_34_241_5",21,0,14.1471060526129,25.1,494.808696922026,14,55.7768924302789,45,14.7,2,2,NA,100,NA,""
"1017076","IFN3",34,241,"A","1","34_241","IFN3_34_241_6",21,0,14.1471060526129,30,706.858347057703,14.5,48.3333333333333,51,7.7,2,2,41,100,NA,""
"1017077","IFN3",34,241,"A","1","34_241","IFN3_34_241_7",21,0,14.1471060526129,28.6,642.424281732577,16,55.9440559440559,59,14.7,2,2,NA,100,NA,""
"1017078","IFN3",34,241,"A","1","34_241","IFN3_34_241_8",21,0,14.1471060526129,28.15,622.367176134814,15,53.2859680284192,67,12.6,2,2,NA,100,NA,""
"1017079","IFN3",34,241,"A","1","34_241","IFN3_34_241_9",21,0,31.8309886183791,21.5,363.05030103047,13.5,62.7906976744186,70,8,2,2,NA,100,NA,""
"1017080","IFN3",34,241,"A","1","34_241","IFN3_34_241_0",21,0,14.1471060526129,23.9,448.627284914256,15,62.7615062761506,85,12.7,2,2,NA,100,NA,""
"1017081","IFN3",34,241,"A","1","34_241","IFN3_34_241_10",21,0,14.1471060526129,23.85,446.752146799145,14.5,60.7966457023061,85,3.9,2,2,NA,100,NA,""
"1017082","IFN3",34,241,"A","1","34_241","IFN3_34_241_11",21,0,14.1471060526129,24.3,463.769761504559,15,61.7283950617284,98,6.4,2,2,41,100,NA,""
"1017083","IFN3",34,241,"A","1","34_241","IFN3_34_241_12",21,0,14.1471060526129,27.3,585.349397198484,14.5,53.1135531135531,130,5.3,2,2,41,100,NA,""
"1017084","IFN3",34,241,"A","1","34_241","IFN3_34_241_13",21,0,31.8309886183791,12.6,124.689812420979,13.5,107.142857142857,133,8,3,2,NA,316,1,"9"
"1017085","IFN3",34,241,"A","1","34_241","IFN3_34_241_14",21,0,14.1471060526129,29.3,674.256469295075,15,51.1945392491468,135,10.4,2,2,41,100,NA,""
"1017086","IFN3",34,241,"A","1","34_241","IFN3_34_241_0",21,0,14.1471060526129,23.25,424.556794701533,15,64.5161290322581,137,13.5,2,2,41,100,NA,""
"1017087","IFN3",34,241,"A","1","34_241","IFN3_34_241_15",21,0,31.8309886183791,21.05,348.011889696818,13.5,64.1330166270784,156,8.8,2,2,NA,100,NA,""
"1017088","IFN3",34,241,"A","1","34_241","IFN3_34_241_16",21,0,31.8309886183791,21.6,366.435367114714,15,69.4444444444444,160,6.3,2,2,NA,100,NA,""
"1017089","IFN3",34,241,"A","1","34_241","IFN3_34_241_17",21,0,14.1471060526129,24.6,475.2915525616,14.5,58.9430894308943,185,8.1,2,2,NA,100,NA,""
"1017090","IFN3",34,241,"A","1","34_241","IFN3_34_241_18",21,0,14.1471060526129,23.85,446.752146799145,14,58.7002096436059,187,0.9,2,2,41,100,NA,""
"1017091","IFN3",34,241,"A","1","34_241","IFN3_34_241_19",21,0,14.1471060526129,29.6,688.134454842308,16,54.054054054054,189,13.8,2,2,NA,100,NA,""
"1017092","IFN3",34,241,"A","1","34_241","IFN3_34_241_20",21,0,14.1471060526129,29.3,674.256469295075,16,54.6075085324232,207,9.2,2,2,NA,100,NA,""
"1017093","IFN3",34,241,"A","1","34_241","IFN3_34_241_21",21,0,14.1471060526129,28.9,655.972400051183,16,55.363321799308,214,13.9,2,2,41,100,NA,""
"1017094","IFN3",34,241,"A","1","34_241","IFN3_34_241_22",21,0,14.1471060526129,25.2,498.759249683916,14.5,57.5396825396825,215,3.1,2,2,NA,100,NA,""
"1017095","IFN3",34,241,"A","1","34_241","IFN3_34_241_0",21,0,14.1471060526129,24.95,488.91232021032,15.5,62.124248496994,223,10,2,2,NA,100,NA,""
"1017096","IFN3",34,241,"A","1","34_241","IFN3_34_241_0",21,0,14.1471060526129,26.7,559.902496704407,15,56.1797752808989,245,13,2,2,41,100,NA,""
"1017097","IFN3",34,241,"A","1","34_241","IFN3_34_241_0",21,0,14.1471060526129,23.75,443.013651541373,15,63.1578947368421,251,10.6,2,2,NA,100,NA,""
"1017098","IFN3",34,241,"A","1","34_241","IFN3_34_241_23",21,0,14.1471060526129,27.5,593.95736106932,15,54.5454545454545,269,9.2,2,2,NA,100,NA,""
"1017099","IFN3",34,241,"A","1","34_241","IFN3_34_241_24",21,0,127.323954473516,11.1,96.7689077121996,5,45.045045045045,273,4.7,3,3,NA,316,3,"9"
"1017100","IFN3",34,241,"A","1","34_241","IFN3_34_241_25",21,0,14.1471060526129,27.55,596.119169514072,14.5,52.6315789473684,281,11.2,2,2,NA,100,NA,""
"1017101","IFN3",34,241,"A","1","34_241","IFN3_34_241_26",21,0,14.1471060526129,29.25,671.957216171729,14,47.8632478632479,304,14.7,2,2,41,100,NA,""
"1017102","IFN3",34,242,"A","1","34_242","IFN3_34_242_0",21,0,14.1471060526129,27.15,578.934657698936,14,51.5653775322284,5,11.1,2,2,NA,100,NA,""
"1017103","IFN3",34,242,"A","1","34_242","IFN3_34_242_1",21,0,31.8309886183791,19.55,300.181141545913,12,61.381074168798,6,7.3,2,2,NA,100,NA,""
"1017104","IFN3",34,242,"A","1","34_242","IFN3_34_242_0",21,0,14.1471060526129,24.65,477.225595538966,12.5,50.709939148073,27,11.2,2,2,NA,100,NA,""
"1017105","IFN3",34,242,"A","1","34_242","IFN3_34_242_2",21,0,14.1471060526129,25.65,516.731123157858,13.5,52.6315789473684,37,7.8,2,2,NA,100,NA,""
"1017106","IFN3",34,242,"A","1","34_242","IFN3_34_242_3",21,0,14.1471060526129,24.1,456.167107282872,12.5,51.8672199170124,60,9.9,2,2,NA,100,NA,""
"1017107","IFN3",34,242,"A","1","34_242","IFN3_34_242_4",21,0,14.1471060526129,25.3,502.725510409073,12.5,49.4071146245059,72,4.9,2,2,NA,100,NA,""
"1017108","IFN3",34,242,"A","1","34_242","IFN3_34_242_0",21,0,14.1471060526129,25.55,512.709884561263,14,54.7945205479452,102,14.8,2,2,NA,100,NA,""
"1017109","IFN3",34,242,"A","1","34_242","IFN3_34_242_5",21,0,14.1471060526129,25.85,524.820724240851,13.5,52.2243713733075,104,8.9,2,2,NA,100,NA,""
"1017110","IFN3",34,242,"A","1","34_242","IFN3_34_242_6",21,0,14.1471060526129,25,490.873852123405,14.5,58,125,7.8,2,2,41,100,NA,""
"1017111","IFN3",34,242,"A","1","34_242","IFN3_34_242_7",21,0,14.1471060526129,29.85,699.807435045803,14,46.9011725293132,147,6.6,2,2,41,100,NA,""
"1017112","IFN3",34,242,"A","1","34_242","IFN3_34_242_0",21,0,14.1471060526129,25.75,520.768069717721,13.5,52.4271844660194,148,14.8,2,2,NA,100,NA,""
"1017113","IFN3",34,242,"A","1","34_242","IFN3_34_242_8",21,0,14.1471060526129,23.15,420.912547223369,12.5,53.9956803455724,154,8.7,2,2,NA,100,NA,""
"1017114","IFN3",34,242,"A","1","34_242","IFN3_34_242_9",21,0,14.1471060526129,27.2,581.068977207968,14,51.4705882352941,192,1.4,3,2,41,321,1,"3"
"1017116","IFN3",34,242,"A","1","34_242","IFN3_34_242_11",21,0,14.1471060526129,25.85,524.820724240851,12.5,48.3558994197292,207,9.9,2,2,NA,100,NA,""
"1017117","IFN3",34,242,"A","1","34_242","IFN3_34_242_0",21,0,14.1471060526129,28.55,640.180006480669,13.5,47.2854640980736,218,14.9,2,2,41,100,NA,""
"1017119","IFN3",34,242,"A","1","34_242","IFN3_34_242_13",21,0,31.8309886183791,22.05,381.862550539248,13,58.9569160997732,234,6.3,2,2,41,100,NA,""
"1017120","IFN3",34,242,"A","1","34_242","IFN3_34_242_0",21,0,31.8309886183791,17.15,231.003271313866,12,69.9708454810496,237,9,2,2,NA,100,NA,""
"1017121","IFN3",34,242,"A","1","34_242","IFN3_34_242_0",21,0,14.1471060526129,26.4,547.391103961485,14,53.030303030303,262,10.6,2,2,NA,100,NA,""
"1017122","IFN3",34,242,"A","1","34_242","IFN3_34_242_14",21,0,14.1471060526129,26.7,559.902496704407,12.5,46.8164794007491,283,6.1,2,2,NA,100,NA,""
"1017123","IFN3",34,242,"A","1","34_242","IFN3_34_242_15",21,0,31.8309886183791,19.95,312.590432527593,12,60.1503759398496,293,9.6,2,2,NA,100,NA,""
"1017124","IFN3",34,242,"A","1","34_242","IFN3_34_242_16",21,0,14.1471060526129,22.55,399.376929583011,14,62.0842572062084,314,9.4,2,2,NA,100,NA,""
"1017125","IFN3",34,242,"A","1","34_242","IFN3_34_242_0",21,0,14.1471060526129,27.05,574.677799653321,14,51.7560073937153,315,13.9,2,2,41,100,NA,""
"1017128","IFN3",34,242,"A","1","34_242","IFN3_34_242_19",21,0,14.1471060526129,24.85,485.001037356601,13,52.3138832997988,352,4,2,2,NA,100,NA,""
"1017129","IFN3",34,242,"A","1","34_242","IFN3_34_242_0",21,0,14.1471060526129,25,490.873852123405,13.5,54,353,14.7,2,2,NA,100,NA,""
"1017130","IFN3",34,242,"A","1","34_242","IFN3_34_242_20",21,0,31.8309886183791,21.05,348.011889696818,12.5,59.3824228028504,354,9.2,2,2,NA,100,NA,""
"1017131","IFN3",34,242,"A","1","34_242","IFN3_34_242_0",21,0,14.1471060526129,24.9,486.954715288052,13.5,54.2168674698795,380,14.3,2,2,NA,100,NA,""
"1017132","IFN3",34,242,"A","1","34_242","IFN3_34_242_21",21,0,14.1471060526129,24.55,473.361436575051,12,48.8798370672098,380,6.4,2,2,NA,100,NA,""
"1017133","IFN3",34,242,"A","1","34_242","IFN3_34_242_0",21,0,14.1471060526129,26.2,539.128715282544,13.5,51.5267175572519,396,13.2,2,2,41,100,NA,""
"1017134","IFN3",34,243,"A","1","34_243","IFN3_34_243_1",25,0,14.1471060526129,25.25,500.740416551086,13,51.4851485148515,0,9.3,3,2,NA,421,1,"4"
"1017135","IFN3",34,243,"A","1","34_243","IFN3_34_243_0",25,0,14.1471060526129,23.95,450.506350020185,12.5,52.1920668058455,20,11.8,3,2,NA,421,1,"4"
"1017137","IFN3",34,243,"A","1","34_243","IFN3_34_243_4",25,0,14.1471060526129,23.8,444.880935674851,12,50.4201680672269,20,9.5,3,2,NA,421,1,"4"
"1017138","IFN3",34,243,"A","1","34_243","IFN3_34_243_3",25,0,14.1471060526129,24.1,456.167107282872,12.5,51.8672199170124,20,5,3,2,NA,421,1,"4"
"1017139","IFN3",34,243,"A","1","34_243","IFN3_34_243_0",25,0,14.1471060526129,22.65,402.926929281567,12,52.9801324503311,45,13.7,3,2,NA,421,1,"4"
"1017142","IFN3",34,243,"A","1","34_243","IFN3_34_243_0",25,0,14.1471060526129,24.75,481.105462466149,12.5,50.5050505050505,72,11.2,3,2,NA,421,1,"4"
"1017143","IFN3",34,243,"A","1","34_243","IFN3_34_243_7",25,0,14.1471060526129,25.35,504.714531257877,13,51.2820512820513,73,8.3,3,2,NA,421,1,"4"
"1017144","IFN3",34,243,"A","1","34_243","IFN3_34_243_0",25,0,14.1471060526129,25.15,496.782009807562,12.5,49.7017892644135,80,13.6,3,2,NA,421,1,"4"
"1017146","IFN3",34,243,"A","1","34_243","IFN3_34_243_9",25,0,14.1471060526129,24.7,479.163565507149,14,56.6801619433198,81,6.7,2,2,NA,100,NA,""
"1017147","IFN3",34,243,"A","1","34_243","IFN3_34_243_10",25,0,31.8309886183791,22,380.132711084365,12.5,56.8181818181818,110,7.7,3,2,NA,421,1,"4"
"1017148","IFN3",34,243,"A","1","34_243","IFN3_34_243_11",25,0,14.1471060526129,24.4,467.594650560305,12.5,51.2295081967213,111,9.8,3,2,NA,421,1,"4"
"1017149","IFN3",34,243,"A","1","34_243","IFN3_34_243_12",25,0,14.1471060526129,27.05,574.677799653321,12.5,46.2107208872458,141,4.9,3,2,NA,421,1,"4"
"1017150","IFN3",34,243,"A","1","34_243","IFN3_34_243_13",25,0,14.1471060526129,27.85,609.172486989737,13,46.6786355475763,146,9.7,3,2,NA,421,1,"4"
"1017152","IFN3",34,243,"A","1","34_243","IFN3_34_243_0",25,0,14.1471060526129,24.45,469.512985574403,13.5,55.2147239263804,171,12.8,3,2,NA,421,1,"4"
"1017153","IFN3",34,243,"A","1","34_243","IFN3_34_243_0",25,0,14.1471060526129,26.55,553.62912887427,12,45.1977401129943,184,11.2,3,2,NA,421,1,"4"
"1017154","IFN3",34,243,"A","1","34_243","IFN3_34_243_15",25,0,14.1471060526129,29.1,665.083018746593,12.5,42.9553264604811,204,9.4,3,2,NA,421,1,"4"
"1017156","IFN3",34,243,"A","1","34_243","IFN3_34_243_17",25,0,14.1471060526129,38.1,1140.09182796937,15,39.3700787401575,223,14.4,2,2,NA,100,NA,""
"1017157","IFN3",34,243,"A","1","34_243","IFN3_34_243_18",25,0,14.1471060526129,25,490.873852123405,12,48,227,2.3,2,2,NA,100,NA,""
"1017159","IFN3",34,243,"A","1","34_243","IFN3_34_243_20",25,0,14.1471060526129,34.05,910.59259413841,15,44.0528634361234,254,11.7,2,2,NA,100,NA,""
"1017160","IFN3",34,243,"A","1","34_243","IFN3_34_243_0",25,0,14.1471060526129,28.65,644.672483975302,12,41.8848167539267,261,13.9,3,2,3020,421,1,"4"
"1017161","IFN3",34,243,"A","1","34_243","IFN3_34_243_21",25,0,31.8309886183791,22.3,390.570652675917,11.5,51.5695067264574,275,3.8,3,2,NA,421,1,"4"
"1017162","IFN3",34,243,"A","1","34_243","IFN3_34_243_22",25,0,14.1471060526129,31,754.767635024948,12,38.7096774193548,299,5.5,3,2,NA,421,1,"4"
"1017163","IFN3",34,243,"A","1","34_243","IFN3_34_243_23",25,0,14.1471060526129,35.6,995.38221636339,14.5,40.7303370786517,308,13.7,2,2,NA,100,NA,""
"1017164","IFN3",34,243,"A","1","34_243","IFN3_34_243_24",25,0,14.1471060526129,24.85,485.001037356601,12.5,50.3018108651911,320,2.6,2,2,NA,100,NA,""
"1017166","IFN3",34,243,"A","1","34_243","IFN3_34_243_26",25,0,14.1471060526129,32,804.247719318987,14,43.75,327,14.2,2,2,NA,100,NA,""
"1017167","IFN3",34,243,"A","1","34_243","IFN3_34_243_27",25,0,14.1471060526129,32.05,806.762956937267,15,46.801872074883,342,12.9,2,2,NA,100,NA,""
"1017168","IFN3",34,243,"A","1","34_243","IFN3_34_243_28",25,0,14.1471060526129,27.8,606.987116600084,12,43.1654676258993,342,5.4,2,2,NA,100,NA,""
"1017169","IFN3",34,243,"A","1","34_243","IFN3_34_243_0",25,0,14.1471060526129,24.8,483.051286415967,13.5,54.4354838709677,354,14.1,2,2,NA,100,NA,""
"1017172","IFN3",34,243,"A","1","34_243","IFN3_34_243_31",25,0,14.1471060526129,24.55,473.361436575051,13,52.9531568228106,362,9.4,2,2,NA,100,NA,""
"1017173","IFN3",34,243,"A","1","34_243","IFN3_34_243_32",25,0,14.1471060526129,24.25,461.863207462912,13,53.6082474226804,371,7.7,2,2,NA,100,NA,""
"1017174","IFN3",34,243,"A","1","34_243","IFN3_34_243_0",25,0,14.1471060526129,27.15,578.934657698936,13,47.8821362799263,384,11.1,3,2,NA,421,1,"4"
"1017175","IFN3",34,243,"A","1","34_243","IFN3_34_243_0",25,0,14.1471060526129,23.55,435.583784915633,14,59.447983014862,387,12.9,2,2,NA,100,NA,""
